date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:06:36	53758/53758	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:40%20GMT	https://www.apple.com/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/index.html	(from )
08:06:36	1254/1254	---M-Z	200	added ('OK')	text/plain	date:Thu,%2009%20Apr%202020%2023:23:03%20GMT	https://www.apple.com/robots.txt		(from )
08:06:37	77264/77264	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Apr%202020%2002:36:40%20GMT	https://www.apple.com/metrics/target/scripts/1.0/at.js	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/metrics/target/scripts/1.0/at.js	(from https://www.apple.com/)
08:06:37	101975/101975	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2002:36:40%20GMT	https://www.apple.com/ac/globalnav/5/en_US/styles/ac-globalnav.built.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalnav/5/en_US/styles/ac-globalnav.built.css	(from https://www.apple.com/)
08:06:38	85342/85342	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2002:36:41%20GMT	https://www.apple.com/ac/localnav/5/styles/ac-localnav.built.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/localnav/5/styles/ac-localnav.built.css	(from https://www.apple.com/)
08:06:38	53255/53255	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:41%20GMT	https://www.apple.com/ae/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ae/index.html	(from https://www.apple.com/)
08:06:38	45454/45454	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2002:36:41%20GMT	https://www.apple.com/ac/globalfooter/5/en_US/styles/ac-globalfooter.built.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalfooter/5/en_US/styles/ac-globalfooter.built.css	(from https://www.apple.com/)
08:06:38	42599/42599	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:42%20GMT	https://www.apple.com/am/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/am/index.html	(from https://www.apple.com/)
08:06:38	22190/22190	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2002:36:42%20GMT	https://www.apple.com/wss/fonts?families=SF+Pro,v3|SF+Pro+Icons,v3	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/wss/fonts5144.css	(from https://www.apple.com/)
08:06:38	565552/565552	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2002:36:42%20GMT	https://www.apple.com/v/home/f/built/styles/main.built.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/v/home/f/built/styles/main.built.css	(from https://www.apple.com/)
08:06:38	50041/50041	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Apr%202020%2002:36:42%20GMT	https://www.apple.com/v/home/f/built/scripts/head.built.js	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/v/home/f/built/scripts/head.built.js	(from https://www.apple.com/)
08:06:39	49733/49733	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:42%20GMT	https://www.apple.com/at/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/at/index.html	(from https://www.apple.com/)
08:06:39	51265/51265	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:42%20GMT	https://www.apple.com/au/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/au/index.html	(from https://www.apple.com/)
08:06:39	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/goto/bag	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/us/shop/goto/bag	(from https://www.apple.com/)
08:06:40	51636/51636	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:43%20GMT	https://www.apple.com/befr/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/befr/index.html	(from https://www.apple.com/)
08:06:40	50954/50954	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:44%20GMT	https://www.apple.com/benl/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/benl/index.html	(from https://www.apple.com/)
08:06:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/us/shop/go/bag	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/us/shop/go/bag	(from https://www.apple.com/)
08:06:41	45010/45010	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:44%20GMT	https://www.apple.com/bg/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/bg/index.html	(from https://www.apple.com/)
08:06:41	48576/48576	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:44%20GMT	https://www.apple.com/bh-ar/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/bh-ar/index.html	(from https://www.apple.com/)
08:06:41	41347/41347	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:45%20GMT	https://www.apple.com/bh/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/bh/index.html	(from https://www.apple.com/)
08:06:42	101663/101663	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:45%20GMT	https://www.apple.com/shop/bag	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/shop/bag.html	(from https://www.apple.com/)
08:06:42	50735/50735	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:45%20GMT	https://www.apple.com/br/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/br/index.html	(from https://www.apple.com/)
08:06:42	42961/42961	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:46%20GMT	https://www.apple.com/bw/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/bw/index.html	(from https://www.apple.com/)
08:06:43	51768/51768	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:46%20GMT	https://www.apple.com/ca/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ca/index.html	(from https://www.apple.com/)
08:06:44	52735/52735	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:47%20GMT	https://www.apple.com/ca/fr/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ca/fr/index.html	(from https://www.apple.com/)
08:06:44	142358/142358	---M-Z	200	added ('OK')	text/html	etag:%22958a88b25fcb683567fa5506ba10f85a%22	https://www.apple.com/us/search	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/us/search.html	(from https://www.apple.com/)
08:06:45	40750/40750	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2002:36:47%20GMT	https://www.apple.com/cf/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/cf/index.html	(from https://www.apple.com/)
